airport,isDTW,lat,long,flightsDTW,,,,,,,,,,isORD,isYYZ,isMSP,isYWG,name
LUO,0,-11.7680997849,19.8976993561,0,,,,,,,,,,0,0,0,0,Jose Maria Córdova International Airport
LUQ,0,-33.2732009888,-66.3563995361,0,,,,,,,,,,0,0,0,0,Mudanjiang Hailang International Airport
LUR,0,68.87509918,-166.1100006,0,,,,,,,,,,0,0,0,0,Mbandaka Airport
LUV,0,-5.6616201401,132.7310028076,0,,,,,,,,,,0,0,0,0,Mandalay International Airport
LUW,0,-1.03892,122.772003,0,,,,,,,,,,0,0,0,0,Ástor Piazzola International Airport
LUX,0,49.6233333,6.2044444,0,,,,,,,,,,0,0,0,0,Harrisburg International Airport
LVI,0,-17.8218002319,25.8227005005,0,,,,,,,,,,0,0,0,0,Mendi Airport
LWB,0,37.8582992554,-80.3994979858,0,,,,,,,,,,0,0,0,0,Chicago Midway International Airport
LWN,0,40.7504005432,43.8592987061,0,,,,,,,,,,0,0,0,0,El Plumerillo Airport
LWO,0,49.8125,23.9561004639,0,,,,,,,,,,0,0,0,0,Macaé Airport
LWS,0,46.3745002747,-117.0149993896,0,,,,,,,,,,0,0,0,0,Melbourne Essendon Airport
LWY,0,4.84917,115.407997,0,,,,,,,,,,0,0,0,0,Eloy Alfaro International Airport
LXA,0,29.2978000641,90.9119033813,0,,,,,,,,,,0,0,0,0,Prince Mohammad Bin Abdulaziz Airport
LXG,0,20.966999,101.400002,0,,,,,,,,,,0,0,0,0,Maré Airport
LXR,0,25.671,32.7066,0,,,,,,,,,,0,0,0,0,Malanje Airport
LXS,0,39.917098999,25.2362995148,0,,,,,,,,,,0,0,0,0,Mehamn Airport
LYA,0,34.7411003113,112.388000488,0,,,,,,,,,,0,0,0,0,Key Field
LYB,0,19.660161,-80.088826,0,,,,,,,,,,0,0,0,0,Melbourne International Airport
LYC,0,64.5483016968,18.7161998749,0,,,,,,,,,,0,0,0,0,Memphis International Airport
LYG,0,34.571667,118.873611,0,,,,,,,,,,0,0,0,0,Monte Dourado Airport
LYH,0,37.3266983032,-79.2004013062,0,,,,,,,,,,0,0,0,0,Licenciado Benito Juarez International Airport
LYI,0,35.0461006165,118.4120025635,0,,,,,,,,,,0,0,0,0,Mc Allen Miller International Airport
LYP,0,31.3649997711,72.9947967529,0,,,,,,,,,,0,0,0,0,Macau International Airport
LYR,0,78.2461013794,15.4656000137,0,,,,,,,,,,0,0,0,0,Rogue Valley International Medford Airport
LYS,0,45.725556,5.081111,0,,,,,,,,,,0,0,0,0,Mfuwe Airport
LZC,0,18.0016994476,-102.221000671,0,,,,,,,,,,0,0,0,0,Augusto C. Sandino (Managua) International Airport
LZH,0,24.2075,109.390999,0,,,,,,,,,,0,0,0,0,Mount Gambier Airport
LZO,0,28.8521995544,105.3929977417,0,,,,,,,,,,0,0,0,0,Regional de Maringá - Sílvio Nane Junior Airport
LZY,0,29.3033008575,94.3352966309,0,,,,,,,,,,0,0,0,0,Margate Airport
MAA,0,12.9900054932,80.1692962646,0,,,,,,,,,,0,0,0,0,Montgomery Regional (Dannelly Field) Airport
MAB,0,-5.3685898781,-49.1380004883,0,,,,,,,,,,0,0,0,0,Aden Adde International Airport
MAD,0,40.471926,-3.56264,0,,,,,,,,,,0,0,0,0,Mangaia Island Airport
MAF,0,31.9424991608,-102.202003479,0,,,,,,,,,,0,0,0,0,Milingimbi Airport
MAG,0,-5.2070798874,145.789001465,0,,,,,,,,,,0,0,0,0,Morgantown Municipal Walter L. Bill Hart Field
MAH,0,39.8625984192,4.2186498642,0,,,,,,,,,,0,0,0,0,Myeik Airport
MAJ,0,7.0647602081,171.2720031738,0,,,,,,,,,,0,0,0,0,Mocopulli Airport
MAM,0,25.7698993683,-97.5252990723,0,,,,,,,,,,0,0,0,0,Mashhad International Airport
MAN,0,53.3536987305,-2.2749500275,0,,,,,,,,,,0,0,0,0,Mannheim-City Airport
MAO,0,-3.0386099815,-60.0497016907,0,,,,,,,,,,0,0,0,0,Leonard M Thompson International Airport
MAQ,0,16.6998996735,98.5450973511,0,,,,,,,,,,0,0,0,0,Manhattan Regional Airport
MAR,0,10.5582084656,-71.7278594971,0,,,,,,,,,,0,0,0,0,Mariehamn Airport
MAS,0,-2.06189,147.423996,0,,,,,,,,,,0,0,0,0,Manchester-Boston Regional Airport
MAU,0,-16.4265003204,-152.2440032959,0,,,,,,,,,,0,0,0,0,Miami International Airport
MAZ,0,18.2556991577,-67.1484985352,0,,,,,,,,,,0,0,0,0,Licenciado Manuel Crescencio Rejon Int Airport
MBA,0,-4.0348300934,39.5942001343,0,,,,,,,,,,0,0,0,0,Mianyang Airport
MBE,0,44.3039016724,143.404006958,0,,,,,,,,,,0,0,0,0,Frank Miloye Milenkowichi–Marília State Airport
MBL,0,44.2723999,-86.24690247,0,,,,,,,,,,0,0,0,0,Merimbula Airport
MBT,0,12.369682,123.630095,0,,,,,,,,,,0,0,0,0,Monastir Habib Bourguiba International Airport
MCE,0,37.28469849,-120.5139999,0,,,,,,,,,,0,0,0,0,Misima Island Airport
MCG,0,62.95289993,-155.6060028,0,,,,,,,,,,0,0,0,0,Moenjodaro Airport
MCK,0,40.20629883,-100.5920029,0,,,,,,,,,,0,0,0,0,Mosjøen Airport (Kjærstad)
MCN,0,32.6927986145,-83.6492004395,0,,,,,,,,,,0,0,0,0,Mbuji Mayi Airport
MCP,0,0.0506640002,-51.0722007751,0,,,,,,,,,,0,0,0,0,Amborovy Airport
MCT,0,23.5932998657,58.2844009399,0,,,,,,,,,,0,0,0,0,Mytilene International Airport
MCV,0,-16.4424991608,136.083999634,0,,,,,,,,,,0,0,0,0,San Javier Airport
MCX,0,42.8167991638,47.6523017883,0,,,,,,,,,,0,0,0,0,Mirny Airport
MCY,0,-26.6033,153.091003,0,,,,,,,,,,0,0,0,0,General Mitchell International Airport
MCZ,0,-9.5108098984,-35.7916984558,0,,,,,,,,,,0,0,0,0,Muskegon County Airport
MDC,0,1.5492600203,124.9260025024,0,,,,,,,,,,0,0,0,0,Molokai Airport
MDE,0,6.16454,-75.4231,0,,,,,,,,,,0,0,0,0,Mc Kellar Sipes Regional Airport
MDG,0,44.5241012573,129.569000244,0,,,,,,,,,,0,0,0,0,Mukah Airport
MDK,0,0.0226000007,18.2887001038,0,,,,,,,,,,0,0,0,0,Makemo Airport
MDL,0,21.7021999359,95.977897644,0,,,,,,,,,,0,0,0,0,Mopah Airport
MDQ,0,-37.9342,-57.5733,0,,,,,,,,,,0,0,0,0,Rendani Airport
MDU,0,-6.14774,143.656998,0,,,,,,,,,,0,0,0,0,Mackay Airport
MDZ,0,-32.8316993713,-68.7929000854,0,,,,,,,,,,0,0,0,0,Malta International Airport
MEA,0,-22.343000412,-41.7659988403,0,,,,,,,,,,0,0,0,0,Melbourne International Airport
MEB,0,-37.7281,144.901993,0,,,,,,,,,,0,0,0,0,Malé International Airport
MEC,0,-0.9460780025,-80.6788024902,0,,,,,,,,,,0,0,0,0,Abdul Rachman Saleh Airport
MED,0,24.5534,39.705101,0,,,,,,,,,,0,0,0,0,Quad City International Airport
MEE,0,-21.4817008972,168.0379943848,0,,,,,,,,,,0,0,0,0,Marshall Don Hunter Sr Airport
MEG,0,-9.5250902176,16.3124008179,0,,,,,,,,,,0,0,0,0,General Francisco J. Mujica International Airport
MEH,0,71.0297012329,27.8267002106,0,,,,,,,,,,0,0,0,0,Melilla Airport
MEI,0,32.3325996399,-88.7518997192,0,,,,,,,,,,0,0,0,0,Milos Airport
MEL,0,-37.673302,144.843002,0,,,,,,,,,,0,0,0,0,Monroe Regional Airport
MEU,0,-0.889839,-52.6022,0,,,,,,,,,,0,0,0,0,Spriggs Payne Airport
MFE,0,26.17580032,-98.23860168,0,,,,,,,,,,0,0,0,0,Malatya Erhaç Airport
MFM,0,22.149599,113.592003,0,,,,,,,,,,0,0,0,0,Manley Hot Springs Airport
MFR,0,42.3741989136,-122.8730010986,0,,,,,,,,,,0,0,0,0,Memanbetsu Airport
MFU,0,-13.2588996887,31.9365997314,0,,,,,,,,,,0,0,0,0,Durham Tees Valley Airport
MGA,0,12.141500473,-86.1681976318,0,,,,,,,,,,0,0,0,0,Mammoth Yosemite Airport
MGB,0,-37.7456016541,140.7850036621,0,,,,,,,,,,0,0,0,0,Matsumoto Airport
MGF,0,-23.4794445038,-52.01222229,0,,,,,,,,,,0,0,0,0,Murmansk Airport
MGH,0,-30.8574008942,30.343000412,0,,,,,,,,,,0,0,0,0,Maio Airport
MGM,0,32.30059814,-86.39399719,0,,,,,,,,,,0,0,0,0,Morristown Municipal Airport
MGQ,0,2.0144400597,45.3046989441,0,,,,,,,,,,0,0,0,0,Malmö Sturup Airport
MGS,0,-21.895986557,-157.9066619873,0,,,,,,,,,,0,0,0,0,Miyako Airport
MGT,0,-12.0944004059,134.893997192,0,,,,,,,,,,0,0,0,0,Melangguane Airport
MGW,0,39.64289856,-79.91629791,0,,,,,,,,,,0,0,0,0,Maningrida Airport
MGZ,0,12.4398002625,98.6214981079,0,,,,,,,,,,0,0,0,0,Ninoy Aquino International Airport
MHC,0,-42.340388,-73.715693,0,,,,,,,,,,0,0,0,0,Mansa Airport
MHD,0,36.2351989746,59.6409988403,0,,,,,,,,,,0,0,0,0,Mobile Regional Airport
MHG,0,49.473057,8.514167,0,,,,,,,,,,0,0,0,0,Mário Ribeiro Airport
MHH,0,26.5114,-77.083503,0,,,,,,,,,,0,0,0,0,Modesto City Co-Harry Sham Field
MHK,0,39.1409988403,-96.6707992554,0,,,,,,,,,,0,0,0,0,Maumere(Wai Oti) Airport
MHQ,0,60.1222000122,19.8981990814,0,,,,,,,,,,0,0,0,0,Mitiaro Island Airport
MID,0,20.9370002747,-89.657699585,0,,,,,,,,,,0,0,0,0,Molde Airport
MIG,0,31.4281005859,104.7409973145,0,,,,,,,,,,0,0,0,0,Morondava Airport
MII,0,-22.1968994141,-49.926399231,0,,,,,,,,,,0,0,0,0,Minot International Airport
MIM,0,-36.9085998535,149.901000977,0,,,,,,,,,,0,0,0,0,Mountain Village Airport
MIR,0,35.7580986023,10.754699707,0,,,,,,,,,,0,0,0,0,Moranbah Airport
MIS,0,-10.6892004013,152.837997437,0,,,,,,,,,,0,0,0,0,Moorea Airport
MJD,0,27.3351993561,68.1430969238,0,,,,,,,,,,0,0,0,0,Katima Mulilo Airport
MJF,0,65.783996582,13.2149000168,0,,,,,,,,,,0,0,0,0,Godofredo P. Ramos Airport
MJM,0,-6.121240139,23.5690002441,0,,,,,,,,,,0,0,0,0,Montpellier-Méditerranée Airport
MJN,0,-15.6668417421,46.3512325287,0,,,,,,,,,,0,0,0,0,Maputo Airport
MJT,0,39.0567016602,26.5983009338,0,,,,,,,,,,0,0,0,0,Mount Pleasant Airport
MJV,0,37.7750015259,-0.8123890162,0,,,,,,,,,,0,0,0,0,Magnitogorsk International Airport
MJZ,0,62.5346984863,114.0390014648,0,,,,,,,,,,0,0,0,0,Minaçu Airport
MKG,0,43.16949844,-86.23819733,0,,,,,,,,,,0,0,0,0,Moma Airport
MKK,0,21.1529006958,-157.095993042,0,,,,,,,,,,0,0,0,0,Mildura Airport
MKL,0,35.59989929,-88.91560364,0,,,,,,,,,,0,0,0,0,Mardin Airport
MKM,0,2.90639,112.080002,0,,,,,,,,,,0,0,0,0,"Mo i Rana Airport, Røssvoll"
MKP,0,-16.5839004517,-143.6580047607,0,,,,,,,,,,0,0,0,0,Kruger Mpumalanga International Airport
MKQ,0,-8.5202903748,140.4179992676,0,,,,,,,,,,0,0,0,0,Sawyer International Airport
MKW,0,-0.8918330073,134.0489959717,0,,,,,,,,,,0,0,0,0,Mekele Airport
MKY,0,-21.1716995239,149.179992676,0,,,,,,,,,,0,0,0,0,Alberto Carnevalli Airport
MLA,0,35.857498,14.4775,0,,,,,,,,,,0,0,0,0,Mara Serena Lodge Airstrip
MLB,0,28.1028003693,-80.6453018188,0,,,,,,,,,,0,0,0,0,Marseille Provence Airport
MLE,0,4.1918301582,73.5290985107,0,,,,,,,,,,0,0,0,0,Sir Seewoosagur Ramgoolam International Airport
MLG,0,-7.9265599251,112.714996338,0,,,,,,,,,,0,0,0,0,Mineralnyye Vody Airport
MLL,0,61.8642997742,-162.026000977,0,,,,,,,,,,0,0,0,0,Mahshahr Airport
MLM,0,19.849899292,-101.025001526,0,,,,,,,,,,0,0,0,0,Monterey Peninsula Airport
MLN,0,35.279800415,-2.9562599659,0,,,,,,,,,,0,0,0,0,Moree Airport
MLO,0,36.696899,24.4769,0,,,,,,,,,,0,0,0,0,Muskrat Dam Airport
MLU,0,32.5108985901,-92.0376968384,0,,,,,,,,,,0,0,0,0,Misawa Air Base
MLW,0,6.2890601158,-10.7587003708,0,,,,,,,,,,0,0,0,0,Northwest Alabama Regional Airport
MLX,0,38.4352989197,38.0909996033,0,,,,,,,,,,0,0,0,0,Dane County Regional Truax Field
MLY,0,64.9975967407,-150.643997192,0,,,,,,,,,,0,0,0,0,Missoula International Airport
MMB,0,43.8805999756,144.164001465,0,,,,,,,,,,0,0,1,0,Minneapolis-St Paul International/Wold-Chamberlain Airport
MME,0,54.5092010498,-1.4294099808,0,,,,,,,,,,0,0,0,0,Minsk National Airport
MMH,0,37.62409973,-118.8379974,0,,,,,,,,,,0,0,0,0,Muş Airport
MMJ,0,36.1668014526,137.9230041504,0,,,,,,,,,,0,0,0,0,Massena International Richards Field
MMK,0,68.7817001343,32.7508010864,0,,,,,,,,,,0,0,0,0,Maastricht Aachen Airport
MMO,0,15.1559000015,-23.2136993408,0,,,,,,,,,,0,0,0,0,Moshoeshoe I International Airport
MMU,0,40.7994003296,-74.4149017334,0,,,,,,,,,,0,0,0,0,Massawa International Airport
MMX,0,55.536305364,13.3761978149,0,,,,,,,,,,0,0,0,0,Louis Armstrong New Orleans International Airport
MMY,0,24.7828006744,125.294998169,0,,,,,,,,,,0,0,0,0,Namibe Airport
MNA,0,4.00694,126.672997,0,,,,,,,,,,0,0,0,0,Montrose Regional Airport
MNG,0,-12.0560998917,134.23399353,0,,,,,,,,,,0,0,0,0,Los Garzones Airport
MNL,0,14.5086,121.019997,0,,,,,,,,,,0,0,0,0,Matsapha Airport
MNS,0,-11.1370000839,28.8726005554,0,,,,,,,,,,0,0,0,0,Minatitlán/Coatzacoalcos National Airport
MOB,0,30.6912002563,-88.2427978516,0,,,,,,,,,,0,0,0,0,Mota Lava Airport
MOC,0,-16.7068996429,-43.818901062,0,,,,,,,,,,0,0,0,0,General Mariano Escobedo International Airport
MOD,0,37.62580109,-120.9540024,0,,,,,,,,,,0,0,0,0,Munda Airport
MOF,0,-8.6406497955,122.236999512,0,,,,,,,,,,0,0,0,0,Maun Airport
MOI,0,-19.8425006866,-157.7030029297,0,,,,,,,,,,0,0,0,0,Munich Airport
MOL,0,62.7447013855,7.2624998093,0,,,,,,,,,,0,0,0,0,Waimea Kohala Airport
MOQ,0,-20.2847003937,44.3176002502,0,,,,,,,,,,0,0,0,0,Mauke Airport
MOT,0,48.2593994141,-101.2799987793,0,,,,,,,,,,0,0,0,0,Maturín Airport
MOU,0,62.0954017639,-163.6820068359,0,,,,,,,,,,0,0,0,0,Marudi Airport
MOV,0,-22.057800293,148.07699585,0,,,,,,,,,,0,0,0,0,Ghriss Airport
MOZ,0,-17.49,-149.761993,0,,,,,,,,,,0,0,0,0,Multan International Airport
MPA,0,-17.634399,24.176701,0,,,,,,,,,,0,0,0,0,Carrasco International /General C L Berisso Airport
MPH,0,11.9245,121.954002,0,,,,,,,,,,0,0,0,0,Fabio Alberto Leon Bentley Airport
MPL,0,43.5761985779,3.9630100727,0,,,,,,,,,,0,0,0,0,Salak Airport
MPM,0,-25.9207992554,32.5726013184,0,,,,,,,,,,0,0,0,0,Mataiva Airport
MPN,0,-51.8227996826,-58.4472007751,0,,,,,,,,,,0,0,0,0,Martha's Vineyard Airport
MQF,0,53.3931007385,58.7556991577,0,,,,,,,,,,0,0,0,0,Williamson County Regional Airport
MQH,0,-13.5491,-48.195301,0,,,,,,,,,,0,0,0,0,Maewo-Naone Airport
MQJ,0,66.450859,143.261551,0,,,,,,,,,,0,0,0,0,Muan International Airport
MQL,0,-34.2291984558,142.085998535,0,,,,,,,,,,0,0,0,0,Mwanza Airport
MQM,0,37.2233009338,40.6316986084,0,,,,,,,,,,0,0,0,0,Moro Airport
MQN,0,66.363899231,14.3014001846,0,,,,,,,,,,0,0,0,0,General Rodolfo Sánchez Taboada International Airport
MQP,0,-25.3831996918,31.1056003571,0,,,,,,,,,,0,0,0,0,Malpensa International Airport
MQX,0,13.4673995972,39.5335006714,0,,,,,,,,,,0,0,0,0,Mörön Airport
MRD,0,8.582078,-71.161041,0,,,,,,,,,,0,0,0,0,Mora Airport
MRE,0,-1.406111,35.008057,0,,,,,,,,,,0,0,0,0,Meixian Airport
MRS,0,43.439271922,5.2214241028,0,,,,,,,,,,0,0,0,0,Moruya Airport
MRU,0,-20.4302005768,57.6836013794,0,,,,,,,,,,0,0,0,0,Malindi Airport
MRV,0,44.2251014709,43.0819015503,0,,,,,,,,,,0,0,0,0,Mayaguana Airport
MRX,0,30.5562000275,49.1519012451,0,,,,,,,,,,0,0,0,0,Matsuyama Airport
MRY,0,36.5870018005,-121.8430023193,0,,,,,,,,,,0,0,0,0,Mysore Airport
MRZ,0,-29.4988994598,149.845001221,0,,,,,,,,,,0,0,0,0,Myrtle Beach International Airport
MSA,0,53.4413986206,-91.762802124,0,,,,,,,,,,0,0,0,0,Myitkyina Airport
MSJ,0,40.7032012939,141.367996216,0,,,,,,,,,,0,0,0,0,Mekoryuk Airport
MSL,0,34.74530029,-87.61019897,0,,,,,,,,,,0,0,0,0,Mtwara Airport
MSO,0,46.91630173,-114.0910034,0,,,,,,,,,,0,0,0,0,Miri Airport
MSQ,0,53.8824996948,28.0307006836,0,,,,,,,,,,0,0,0,0,Makung Airport
MSR,0,38.7477989197,41.6612014771,0,,,,,,,,,,0,0,0,0,Amasya Merzifon Airport
MSS,0,44.935798645,-74.8455963135,0,,,,,,,,,,0,0,0,0,La Nubia Airport
MST,0,50.9117012024,5.7701401711,0,,,,,,,,,,0,0,0,0,Mazar I Sharif Airport
MSU,0,-29.4622993469,27.5524997711,0,,,,,,,,,,0,0,0,0,General Rafael Buelna International Airport
MSW,0,15.6700000763,39.370098114,0,,,,,,,,,,0,0,0,0,Mulu Airport
MSZ,0,-15.2611999512,12.1468000412,0,,,,,,,,,,0,0,0,0,Mecheria Airport
MTJ,0,38.5097999573,-107.893997192,0,,,,,,,,,,0,0,0,0,Dr. Babasaheb Ambedkar International Airport
MTR,0,8.82374,-75.8258,0,,,,,,,,,,0,0,0,0,Naha Airport
MTS,0,-26.5289993286,31.3075008392,0,,,,,,,,,,0,0,0,0,Nakhchivan Airport
MTT,0,18.1033992767,-94.5807037354,0,,,,,,,,,,0,0,0,0,Nadi International Airport
MTV,0,-13.6660003662,167.712005615,0,,,,,,,,,,0,0,0,0,Nanchong Airport
MUA,0,-8.3279695511,157.2630004883,0,,,,,,,,,,0,0,0,0,Naples International Airport
MUB,0,-19.9726009369,23.4311008453,0,,,,,,,,,,0,0,0,0,Qaanaaq Airport
MUC,0,48.353802,11.7861,0,,,,,,,,,,0,0,0,0,Lynden Pindling International Airport
MUE,0,20.0013008118,-155.6679992676,0,,,,,,,,,,0,0,0,0,Governador Aluízio Alves International Airport
MUK,0,-20.136100769,-157.3450012207,0,,,,,,,,,,0,0,0,0,Nevşehir Kapadokya Airport
MUN,0,9.754529953,-63.1473999023,0,,,,,,,,,,0,0,0,0,Narathiwat Airport
MUR,0,4.1789798737,114.3290023804,0,,,,,,,,,,0,0,0,0,Beijing Nanyuan Airport
MUW,0,35.207698822,0.147141993,0,,,,,,,,,,0,0,0,0,Begishevo Airport
MUX,0,30.2031993866,71.4190979004,0,,,,,,,,,,0,0,0,0,Jomo Kenyatta International Airport
MVD,0,-34.838402,-56.0308,0,,,,,,,,,,0,0,0,0,Nabire Airport
MVP,0,1.25366,-70.2339,0,,,,,,,,,,0,0,0,0,Nice-Côte d'Azur Airport
MVR,0,10.4513998032,14.257399559,0,,,,,,,,,,0,0,0,0,Newcastle Airport
MVT,0,-14.8681001663,-148.7169952393,0,,,,,,,,,,0,0,0,0,Nukus Airport
MVY,0,41.3931007385,-70.6143035889,0,,,,,,,,,,0,0,0,0,Nouadhibou International Airport
MWA,0,37.75500107,-89.01110077,0,,,,,,,,,,0,0,0,0,Qiqihar Sanjiazi Airport
MWF,0,-15,168.082992554,0,,,,,,,,,,0,0,0,0,N'Djamena International Airport
MWX,0,34.991406,126.382814,0,,,,,,,,,,0,0,0,0,Nador International Airport
MWZ,0,-2.4444899559,32.9327011108,0,,,,,,,,,,0,0,0,0,Rundu Airport
MXH,0,-6.3633298874,143.238006592,0,,,,,,,,,,0,0,0,0,Sanday Airport
MXL,0,32.6306,-115.241997,0,,,,,,,,,,0,0,0,0,Vance W. Amory International Airport
MXP,0,45.6306,8.72811,0,,,,,,,,,,0,0,0,0,Ningbo Lishe International Airport
MXV,0,49.6632995605,100.0989990234,0,,,,,,,,,,0,0,0,0,N'Gaoundéré Airport
MXX,0,60.957901,14.5114,0,,,,,,,,,,0,0,0,0,Chubu Centrair International Airport
MXZ,0,24.3500003815,116.1330032349,0,,,,,,,,,,0,0,0,0,Ngari Gunsa Airport
MYA,0,-35.8978004456,150.143997192,0,,,,,,,,,,0,0,0,0,Nagasaki Airport
MYD,0,-3.2293100357,40.1016998291,0,,,,,,,,,,0,0,0,0,Nuku Hiva Airport
MYG,0,22.379499,-73.013494,0,,,,,,,,,,0,0,0,0,Nikolai Airport
MYJ,0,33.8272018433,132.6999969482,0,,,,,,,,,,0,0,0,0,Diori Hamani International Airport
MYQ,0,12.23,76.655833,0,,,,,,,,,,0,0,0,0,Nizhnevartovsk Airport
MYT,0,25.383600235,97.3518981934,0,,,,,,,,,,0,0,0,0,Al Najaf International Airport
MYU,0,60.3713989258,-166.2709960938,0,,,,,,,,,,0,0,0,0,Nouakchott–Oumtounsy International Airport
MYW,0,-10.339099884,40.1818008423,0,,,,,,,,,,0,0,0,0,Nanjing Lukou Airport
MYY,0,4.3220100403,113.9869995117,0,,,,,,,,,,0,0,0,0,Nagoya Airport
MZG,0,23.5687007904,119.6279983521,0,,,,,,,,,,0,0,0,0,Simon Mwansa Kapwepwe International Airport
MZH,0,40.829399,35.521999,0,,,,,,,,,,0,0,0,0,Quetzalcóatl International Airport
MZL,0,5.0296,-75.4647,0,,,,,,,,,,0,0,0,0,Nelson Lagoon Airport
MZR,0,36.7069015503,67.2097015381,0,,,,,,,,,,0,0,0,0,Norfolk Island International Airport
MZT,0,23.1613998413,-106.26599884,0,,,,,,,,,,0,0,0,0,Xinyuan Nalati Airport
MZV,0,4.0483298302,114.8050003052,0,,,,,,,,,,0,0,0,0,Namangan Airport
MZW,0,33.535900116,-0.2423530072,0,,,,,,,,,,0,0,0,0,Nightmute Airport
NAG,0,21.0921993256,79.047203064,0,,,,,,,,,,0,0,0,0,Santa Ana Airport
NAH,0,3.6832098961,125.5279998779,0,,,,,,,,,,0,0,0,0,Nanning Wuxu Airport
NAJ,0,39.1888008118,45.4584007263,0,,,,,,,,,,0,0,0,0,Naryan Mar Airport
NAN,0,-17.755399704,177.4429931641,0,,,,,,,,,,0,0,0,0,Nan Airport
NAO,0,30.79545,106.1626,0,,,,,,,,,,0,0,0,0,Nanyang Jiangying Airport
NAP,0,40.886002,14.2908,0,,,,,,,,,,0,0,0,0,Nosara Airport
NAQ,0,77.4886016846,-69.3887023926,0,,,,,,,,,,0,0,0,0,Ireland West Knock Airport
NAT,0,-5.768056,-35.376111,0,,,,,,,,,,0,0,0,0,Noyabrsk Airport
NAV,0,38.7719,34.5345,0,,,,,,,,,,0,0,0,0,Sinop Airport
NAW,0,6.5199198723,101.7429962158,0,,,,,,,,,,0,0,0,0,Fascene Airport
NAY,0,39.7827987671,116.3880004883,0,,,,,,,,,,0,0,0,0,La Tontouta International Airport
NBC,0,55.5647010803,52.0924987793,0,,,,,,,,,,0,0,0,0,Nova Lisboa Airport
NBO,0,-1.319239974,36.9277992249,0,,,,,,,,,,0,0,0,0,Spichenkovo Airport
NBX,0,-3.36818,135.496002,0,,,,,,,,,,0,0,0,0,Hawke's Bay Airport
NCE,0,43.6584014893,7.2158699036,0,,,,,,,,,,0,0,0,0,New Plymouth Airport
NCL,0,55.0374984741,-1.6916699409,0,,,,,,,,,,0,0,0,0,Presidente Peron Airport
NCU,0,42.4883995056,59.623298645,0,,,,,,,,,,0,0,0,0,Reyes Murillo Airport
NDB,0,20.9330997467,-17.0300006866,0,,,,,,,,,,0,0,0,0,Newquay Cornwall Airport
NDG,0,47.2396011353,123.9179992676,0,,,,,,,,,,0,0,0,0,Narrandera Airport
NDJ,0,12.1337003708,15.0340003967,0,,,,,,,,,,0,0,0,0,Norrköping Airport
NDR,0,34.9888000488,-3.0282099247,0,,,,,,,,,,0,0,0,0,North Ronaldsay Airport
NDU,0,-17.9564990997,19.7194004059,0,,,,,,,,,,0,0,0,0,Weeze Airport
NDY,0,59.2503013611,-2.5766699314,0,,,,,,,,,,0,0,0,0,Narita International Airport
NEV,0,17.2056999207,-62.5899009705,0,,,,,,,,,,0,0,0,0,Noshahr Airport
NGB,0,29.8267002106,121.4619979858,0,,,,,,,,,,0,0,0,0,Yaoundé Nsimalen International Airport
NGE,0,7.3570098877,13.5592002869,0,,,,,,,,,,0,0,0,0,Norilsk-Alykel Airport
NGQ,0,32.1,80.0530555556,0,,,,,,,,,,0,0,0,0,Nelson Airport
NGS,0,32.9169006348,129.914001465,0,,,,,,,,,,0,0,0,0,Nakhon Si Thammarat Airport
NHV,0,-8.7955999374,-140.2290039063,0,,,,,,,,,,0,0,0,0,Nantes Atlantique Airport
NIB,0,63.0186,-154.358002,0,,,,,,,,,,0,0,0,0,Newcastle Airport
NIM,0,13.4814996719,2.1836099625,0,,,,,,,,,,0,0,0,0,Normanton Airport
NJC,0,60.9492988586,76.4835968018,0,,,,,,,,,,0,0,0,0,Noto Airport
NJF,0,31.989853,44.404317,0,,,,,,,,,,0,0,0,0,Ranai Airport
NKC,0,18.31,-15.9697222,0,,,,,,,,,,0,0,0,0,Nuremberg Airport
NKG,0,31.7420005798,118.8619995117,0,,,,,,,,,,0,0,0,0,Nuiqsut Airport
NKM,0,35.2550010681,136.9239959717,0,,,,,,,,,,0,0,0,0,Nulato Airport
NLA,0,-12.9981002808,28.6648998261,0,,,,,,,,,,0,0,0,0,Norsup Airport
NLD,0,27.4438991547,-99.5705032349,0,,,,,,,,,,0,0,0,0,Novy Urengoy Airport
NLG,0,56.0074996948,-161.1600036621,0,,,,,,,,,,0,0,0,0,Benito Salas Airport
NLK,0,-29.0415992737,167.9389953613,0,,,,,,,,,,0,0,0,0,Navoi Airport
NLT,0,43.4318,83.3786,0,,,,,,,,,,0,0,0,0,Narvik Framnes Airport
NMA,0,40.9846000671,71.5567016602,0,,,,,,,,,,0,0,0,0,Ministro Victor Konder International Airport
NME,0,60.4710006714,-164.7010040283,0,,,,,,,,,,0,0,0,0,Norwich International Airport
NNB,0,-10.847994,162.454108,0,,,,,,,,,,0,0,0,0,Nyagan Airport
NNG,0,22.6082992554,108.1719970703,0,,,,,,,,,,0,0,0,0,Sunyani Airport
NNM,0,67.6399993896,53.1218986511,0,,,,,,,,,,0,0,0,0,Nanyuki Airport
NNT,0,18.8078994751,100.7829971313,0,,,,,,,,,,0,0,0,0,Nadym Airport
NNY,0,32.980801,112.614998,0,,,,,,,,,,0,0,0,0,Stockholm Skavsta Airport
NOB,0,9.9764900208,-85.6529998779,0,,,,,,,,,,0,0,0,0,Naypyidaw Airport
