"X1","X2","X3","status","formatted_address","index","lat","long","accuracy"
NA,NA,NA,"OK","Pingguo, Baise, Guangxi, China",579,23.329376,107.589809,"political"
NA,NA,NA,"OK","Debao, Baise, Guangxi, China",580,23.32345,106.615373,"political"
NA,NA,NA,"OK","Napo, Baise, Guangxi, China",581,23.387441,105.83253,"political"
NA,NA,NA,"OK","Lingyun, Baise, Guangxi, China",582,24.347557,106.56131,"political"
NA,NA,NA,"OK","Leye, Baise, Guangxi, China",583,24.776827,106.556519,"political"
NA,NA,NA,"OK","Tianlin, Baise, Guangxi, China",584,24.294487,106.228538,"political"
NA,NA,NA,"OK","Xilin, Baise, Guangxi, China",585,24.489685,105.093908,"political"
NA,NA,NA,"OK","Longlin, Baise, Guangxi, China",586,24.770896,105.34404,"political"
NA,NA,NA,"OK","Jingxi, Baise, Guangxi, China",587,23.134117,106.417805,"political"
NA,NA,NA,"OK","Babu, Hezhou, Guangxi, China",588,24.411805,111.552095,"political"
NA,NA,NA,"OK","Ping Gui Nan Lu, Zhongshan Xian, Hezhou Shi, Guangxi Zhuangzuzizhiqu, China",589,24.4579891,111.4851902,"route"
NA,NA,NA,"OK","Zhaoping, Hezhou, Guangxi, China",590,24.16948,110.811287,"political"
NA,NA,NA,"OK","Zhongshan, Hezhou, Guangxi, China",591,24.526022,111.30311,"political"
NA,NA,NA,"OK","Fuchuan, Hezhou, Guangxi, China",592,24.814444,111.277389,"political"
NA,NA,NA,"OK","Jinchengjiang, Hechi, Guangxi, China",593,24.689703,108.037276,"political"
NA,NA,NA,"OK","Nandan, Hechi, Guangxi, China",594,24.975631,107.541244,"political"
NA,NA,NA,"OK","Tian'e, Hechi, Guangxi, China",595,24.999108,107.173802,"political"
NA,NA,NA,"OK","Fengshan, Hechi, Guangxi, China",596,24.546876,107.04219,"political"
NA,NA,NA,"OK","Donglan, Hechi, Guangxi, China",597,24.510842,107.374293,"political"
NA,NA,NA,"OK","Luocheng, Hechi, Guangxi, China",598,24.777412,108.904706,"political"
NA,NA,NA,"OK","Huanjiang, Hechi, Guangxi, China",599,24.825664,108.258028,"political"
NA,NA,NA,"OK","Bama, Hechi, Guangxi, China",600,24.142298,107.258588,"political"
NA,NA,NA,"OK","Du'an, Hechi, Guangxi, China",601,23.932675,108.105311,"political"
NA,NA,NA,"OK","Dahua, Hechi, Guangxi, China",602,23.736457,107.998149,"political"
NA,NA,NA,"OK","Yizhou, Hechi, Guangxi, China",603,24.485214,108.636414,"political"
NA,NA,NA,"OK","Xingbin, Laibin, Guangxi, China",604,23.72892,109.183333,"political"
NA,NA,NA,"OK","Xincheng, Laibin, Guangxi, China",605,24.066235,108.665666,"political"
NA,NA,NA,"OK","Xiangzhou, Laibin, Guangxi, China",606,23.958528,109.683984,"political"
NA,NA,NA,"OK","Wuxuan, Laibin, Guangxi, China",607,23.59411,109.663206,"political"
NA,NA,NA,"OK","Jinxiu, Laibin, Guangxi, China",608,24.130374,110.189462,"political"
NA,NA,NA,"OK","Heshan, Laibin, Guangxi, China",609,23.806535,108.886082,"political"
NA,NA,NA,"OK","Jiangzhou, Chongzuo, Guangxi, China",610,22.405325,107.353437,"political"
NA,NA,NA,"OK","Fusui, Chongzuo, Guangxi, China",611,22.635012,107.904186,"political"
NA,NA,NA,"OK","Ningming, Chongzuo, Guangxi, China",612,22.140192,107.076456,"political"
NA,NA,NA,"OK","Longzhou, Chongzuo, Guangxi, China",613,22.342771,106.854376,"political"
NA,NA,NA,"OK","Daxin, Chongzuo, Guangxi, China",614,22.829287,107.200654,"political"
NA,NA,NA,"OK","Tiandeng, Chongzuo, Guangxi, China",615,23.081394,107.143432,"political"
NA,NA,NA,"OK","Pingxiang, Chongzuo, Guangxi, China",616,22.094484,106.766293,"political"
NA,NA,NA,"OK","Xiuying, Haikou, Hainan, China",617,20.007968,110.293561,"political"
NA,NA,NA,"OK","Longhua, Haikou, Hainan, China",618,20.031006,110.328492,"political"
NA,NA,NA,"OK","Qiongshan, Haikou, Hainan, China",619,20.003169,110.353972,"political"
NA,NA,NA,"OK","Meilan, Haikou, Hainan, China",620,20.029083,110.366357,"political"
NA,NA,NA,"ZERO_RESULTS",NA,621,NA,NA,NA
NA,NA,NA,"OK","Haitang, Sanya, Hainan, China",622,18.400092,109.752583,"political"
NA,NA,NA,"OK","Jiyang, Sanya, China",623,18.281406,109.578336,"political"
NA,NA,NA,"OK","Tianya, Sanya, Hainan, China",624,18.298167,109.452379,"political"
NA,NA,NA,"OK","Yazhou, Sanya, Hainan, China",625,18.352192,109.174306,"political"
NA,NA,NA,"ZERO_RESULTS",NA,626,NA,NA,NA
NA,NA,NA,"OK","Spratly Islands",627,10.723282,115.8264655,"establishment"
NA,NA,NA,"OK","Zhongsha Islands",628,16.054159,114.482322,"establishment"
NA,NA,NA,"OK","Danzhou, Hainan, China",629,19.521134,109.580811,"locality"
NA,NA,NA,"OK","Wuzhishan, Hainan, China",630,18.775146,109.516925,"political"
NA,NA,NA,"OK","Qionghai, Hainan, China",631,19.258341,110.474648,"political"
NA,NA,NA,"OK","Wenchang, Hainan, China",632,19.543278,110.797759,"political"
NA,NA,NA,"OK","Wanning, Hainan, China",633,18.795143,110.391073,"political"
NA,NA,NA,"OK","Dongfang, Hainan, China",634,19.09535,108.651815,"political"
NA,NA,NA,"OK","Ding'an, Hainan, China",635,19.681434,110.35889,"political"
NA,NA,NA,"OK","Tunchang, Hainan, China",636,19.351765,110.103415,"political"
NA,NA,NA,"OK","Chengmai, Hainan, China",637,19.738521,110.006755,"political"
NA,NA,NA,"OK","Lingao, Hainan, China",638,19.912025,109.690508,"political"
NA,NA,NA,"OK","Baisha, Hainan, China",639,19.224823,109.451484,"political"
NA,NA,NA,"OK","Changjiang, Hainan, China",640,19.298184,109.055739,"political"
NA,NA,NA,"OK","Ledong, Hainan, China",641,18.750259,109.173054,"political"
NA,NA,NA,"OK","Lingshui, Hainan, China",642,18.506048,110.037503,"political"
NA,NA,NA,"OK","Baoting, Hainan, China",643,18.63913,109.70259,"political"
NA,NA,NA,"OK","Qiongzhong, Hainan, China",644,19.033369,109.838389,"political"
NA,NA,NA,"OK","Wanzhou, Chongqing, China",645,30.807667,108.408661,"political"
NA,NA,NA,"OK","Fuling, Chongqing, China",646,29.703113,107.389298,"political"
NA,NA,NA,"OK","Yuzhong, Chongqing, China",647,29.552736,106.568896,"political"
NA,NA,NA,"OK","Dadukou, Chongqing, China",648,29.484527,106.482346,"political"
NA,NA,NA,"OK","Jiangbei, Chongqing, China",649,29.606703,106.574271,"political"
NA,NA,NA,"OK","Shapingba, Chongqing, China",650,29.541144,106.456877,"political"
NA,NA,NA,"OK","Jiulongpo, Chongqing, China",651,29.502272,106.510676,"political"
NA,NA,NA,"OK","Nan'an, Chongqing, China",652,29.500296,106.644428,"political"
NA,NA,NA,"OK","Beibei, Chongqing, China",653,29.805107,106.395612,"political"
NA,NA,NA,"OK","Qijiang, Chongqing, China",654,29.028066,106.651361,"political"
NA,NA,NA,"OK","Dazu, Chongqing, China",655,29.707032,105.721733,"political"
NA,NA,NA,"OK","Yubei, Chongqing, China",656,29.718142,106.631187,"political"
NA,NA,NA,"OK","Banan, Chongqing, China",657,29.402408,106.540256,"political"
NA,NA,NA,"OK","Qianjiang, Chongqing, China",658,29.533609,108.770677,"political"
NA,NA,NA,"OK","Changshou, Chongqing, China",659,29.857996,107.081282,"political"
NA,NA,NA,"OK","Jiangjin, Chongqing, China",660,29.290069,106.259281,"political"
NA,NA,NA,"OK","Hechuan, Chongqing, China",661,29.972084,106.27613,"political"
NA,NA,NA,"OK","Yongchuan, Chongqing, China",662,29.356117,105.927375,"political"
NA,NA,NA,"OK","Nanchuan, Chongqing, China",663,29.15789,107.099266,"political"
NA,NA,NA,"OK","Bishan, Chongqing, China",664,29.592024,106.227305,"political"
NA,NA,NA,"OK","Tongliang, Chongqing, China",665,29.844811,106.056404,"political"
NA,NA,NA,"OK","Tongnan, Chongqing, China",666,30.191013,105.840555,"political"
NA,NA,NA,"OK","Rongchang, Chongqing, China",667,29.405002,105.594623,"political"
NA,NA,NA,"OK","Kaixian, Chongqing, China",668,31.160711,108.393135,"political"
NA,NA,NA,"OK","Liangping, Chongqing, China",669,30.674362,107.803911,"political"
NA,NA,NA,"OK","Chengkou, Chongqing, China",670,31.947633,108.664214,"political"
NA,NA,NA,"OK","Fengdu, Chongqing, China",671,29.8635,107.730894,"political"
NA,NA,NA,"OK","Dianjiang, Chongqing, China",672,30.327716,107.33339,"political"
NA,NA,NA,"OK","Wulong, Chongqing, China",673,29.325601,107.760025,"political"
NA,NA,NA,"OK","Zhongxian, Chongqing, China",674,30.299559,108.039002,"political"
NA,NA,NA,"OK","Yunyang, Chongqing, China",675,30.930612,108.697324,"political"
NA,NA,NA,"OK","Fengjie, Chongqing, China",676,31.018498,109.463987,"political"
NA,NA,NA,"OK","Wushan, Chongqing, China",677,31.074834,109.879153,"political"
NA,NA,NA,"OK","Wuxi, Chongqing, China",678,31.398604,109.570062,"political"
NA,NA,NA,"OK","Shizhu, Chongqing, China",679,29.999285,108.114069,"political"
NA,NA,NA,"OK","Xiushan, Chongqing, China",680,28.447997,109.007094,"political"
NA,NA,NA,"OK","Youyang, Chongqing, China",681,28.841244,108.767747,"political"
NA,NA,NA,"OK","Pengshui, Chongqing, China",682,29.293902,108.165537,"political"
NA,NA,NA,"OK","Jinjiang, Chengdu, Sichuan, China",683,30.657689,104.080989,"political"
NA,NA,NA,"OK","Qingyang, Chengdu, Sichuan, China",684,30.674406,104.062499,"political"
NA,NA,NA,"OK","Jinniu, Chengdu, Sichuan, China",685,30.691359,104.052236,"political"
NA,NA,NA,"OK","Wuhou, Chengdu, Sichuan, China",686,30.641981,104.04339,"political"
NA,NA,NA,"OK","Chenghua, Chengdu, Sichuan, China",687,30.660122,104.101254,"political"
NA,NA,NA,"OK","Longquanyi, Chengdu, Sichuan, China",688,30.556506,104.274632,"political"
NA,NA,NA,"OK","Qingbaijiang, Chengdu, Sichuan, China",689,30.878629,104.250945,"political"
NA,NA,NA,"OK","Xindu, Chengdu, Sichuan, China",690,30.823499,104.158705,"political"
NA,NA,NA,"OK","Wenjiang, Chengdu, Sichuan, China",691,30.682203,103.856646,"political"
NA,NA,NA,"OK","Shuangliu, Chengdu, Sichuan, China",692,30.574474,103.923651,"political"
NA,NA,NA,"OK","Jintang, Chengdu, Sichuan, China",693,30.845968,104.408801,"political"
NA,NA,NA,"OK","Pixian, Chengdu, Sichuan, China",694,30.795854,103.901091,"political"
NA,NA,NA,"OK","Dayi, Chengdu, Sichuan, China",695,30.572331,103.511899,"political"
NA,NA,NA,"OK","Pujiang, Chengdu, Sichuan, China",696,30.196788,103.506498,"political"
NA,NA,NA,"OK","Xinjin, Chengdu, Sichuan, China",697,30.410222,103.811345,"political"
NA,NA,NA,"OK","Dujiangyan, Chengdu, Sichuan, China",698,30.988434,103.646912,"political"
NA,NA,NA,"OK","Pengzhou, Chengdu, Sichuan, China",699,30.990108,103.958014,"political"
NA,NA,NA,"OK","Qionglai, Chengdu, Sichuan, China",700,30.410275,103.464156,"political"
NA,NA,NA,"OK","Chongzhou, Chengdu, Sichuan, China",701,30.630122,103.673001,"political"
NA,NA,NA,"OK","Jianyang, Ziyang, Sichuan, China",702,30.411264,104.54722,"political"
NA,NA,NA,"OK","Ziliujing, Zigong, Sichuan, China",703,29.33743,104.77719,"political"
NA,NA,NA,"OK","Gongjing, Zigong, Sichuan, China",704,29.345546,104.715117,"political"
NA,NA,NA,"OK","Da'an, Zigong, Sichuan, China",705,29.363634,104.773968,"political"
NA,NA,NA,"OK","Yantan, Zigong, Sichuan, China",706,29.272581,104.874073,"political"
NA,NA,NA,"OK","Rongxian, Zigong, Sichuan, China",707,29.44541,104.417388,"political"
NA,NA,NA,"OK","Fushun, Zigong, Sichuan, China",708,29.181429,104.975047,"political"
NA,NA,NA,"OK","Eastern District, Panzhihua, Sichuan, China",709,26.546491,101.704109,"political"
NA,NA,NA,"OK","Western District, Panzhihua, Sichuan, China",710,26.597781,101.630619,"political"
NA,NA,NA,"OK","Renhe, Panzhihua, Sichuan, China",711,26.497765,101.738528,"political"
NA,NA,NA,"OK","Miyi, Panzhihua, Sichuan, China",712,26.890688,102.110339,"political"
NA,NA,NA,"OK","Yanbian, Panzhihua, Sichuan, China",713,26.683213,101.855071,"political"
NA,NA,NA,"OK","Jiangyang, Luzhou, Sichuan, China",714,28.878818,105.435009,"political"
NA,NA,NA,"OK","Naxi, Luzhou, Sichuan, China",715,28.773427,105.37115,"political"
NA,NA,NA,"OK","Longmatan, Luzhou, Sichuan, China",716,28.91322,105.437765,"political"
NA,NA,NA,"OK","Luxian, Luzhou, Sichuan, China",717,29.151534,105.381893,"political"
NA,NA,NA,"OK","Hejiang, Luzhou, Sichuan, China",718,28.811203,105.831067,"political"
NA,NA,NA,"OK","Xuyong, Luzhou, Sichuan, China",719,28.155801,105.444765,"political"
NA,NA,NA,"OK","Gulin, Luzhou, Sichuan, China",720,28.038801,105.812601,"political"
NA,NA,NA,"OK","Jingyang, Deyang, Sichuan, China",721,31.142681,104.417051,"political"
NA,NA,NA,"OK","Zhongjiang, Deyang, Sichuan, China",722,31.03307,104.678751,"political"
NA,NA,NA,"OK","Luojiang, Deyang, Sichuan, China",723,31.317045,104.510249,"political"
NA,NA,NA,"OK","Guanghan, Deyang, Sichuan, China",724,30.977119,104.282429,"political"
NA,NA,NA,"OK","Shifang, Deyang, Sichuan, China",725,31.12678,104.167501,"political"
NA,NA,NA,"OK","Mianzhu, Deyang, Sichuan, China",726,31.338077,104.22075,"political"
NA,NA,NA,"OK","Fucheng, Mianyang, Sichuan, China",727,31.455101,104.756944,"political"
NA,NA,NA,"OK","Youxian, Mianyang, Sichuan, China",728,31.473779,104.766392,"political"
NA,NA,NA,"OK","Anxian, Mianyang, Sichuan, China",729,31.534886,104.567187,"political"
NA,NA,NA,"OK","Santai, Mianyang, Sichuan, China",730,31.095979,105.094586,"political"
NA,NA,NA,"OK","Yanting, Mianyang, Sichuan, China",731,31.208362,105.389453,"political"
NA,NA,NA,"OK","Zitong, Mianyang, Sichuan, China",732,31.642718,105.170845,"political"
NA,NA,NA,"OK","Beichuan, Mianyang, Sichuan, China",733,31.617202,104.46797,"political"
NA,NA,NA,"OK","Pingwu, Mianyang, Sichuan, China",734,32.409675,104.555583,"political"
NA,NA,NA,"OK","Jiangyou, Mianyang, Sichuan, China",735,31.778022,104.745823,"political"
NA,NA,NA,"OK","Lizhou, Guangyuan, Sichuan, China",736,32.433755,105.845307,"political"
NA,NA,NA,"OK","Zhaohua, Guangyuan, Sichuan, China",737,32.323256,105.96282,"political"
NA,NA,NA,"OK","Chaotian, Guangyuan, Sichuan, China",738,32.643982,105.890445,"political"
NA,NA,NA,"OK","Wangcang, Guangyuan, Sichuan, China",739,32.229058,106.289983,"political"
NA,NA,NA,"OK","Qingchuan, Guangyuan, Sichuan, China",740,32.575484,105.238842,"political"
NA,NA,NA,"OK","Jiange, Guangyuan, Sichuan, China",741,32.287722,105.524766,"political"
NA,NA,NA,"OK","Cangxi, Guangyuan, Sichuan, China",742,31.732431,105.934801,"political"
NA,NA,NA,"OK","Chuanshan, Suining, Sichuan, China",743,30.525475,105.568297,"political"
NA,NA,NA,"OK","Anju, Suining, Sichuan, China",744,30.355379,105.456342,"political"
NA,NA,NA,"OK","Pengxi, Suining, Sichuan, China",745,30.757575,105.70757,"political"
NA,NA,NA,"OK","Shehong, Suining, Sichuan, China",746,30.870985,105.388404,"political"
NA,NA,NA,"OK","Daying, Suining, Sichuan, China",747,30.594336,105.236903,"political"
NA,NA,NA,"OK","Shizhong, Leshan, Sichuan, China",748,29.555374,103.761329,"political"
NA,NA,NA,"OK","Dongxing, Neijiang, Sichuan, China",749,29.592756,105.075489,"political"
NA,NA,NA,"OK","Weiyuan, Neijiang, Sichuan, China",750,29.52744,104.668879,"political"
NA,NA,NA,"OK","Zizhong, Neijiang, Sichuan, China",751,29.764059,104.851944,"political"
NA,NA,NA,"OK","Longchang, Neijiang, Sichuan, China",752,29.339476,105.287612,"political"
NA,NA,NA,"OK","Shizhong, Leshan, Sichuan, China",753,29.555374,103.761329,"political"
NA,NA,NA,"OK","Shawan, Leshan, Sichuan, China",754,29.413091,103.549991,"political"
NA,NA,NA,"OK","Wutongqiao, Leshan, Sichuan, China",755,29.407003,103.81844,"political"
NA,NA,NA,"OK","Jinkouhe, Leshan, Sichuan, China",756,29.244345,103.07862,"political"
NA,NA,NA,"OK","Qianwei, Leshan, Sichuan, China",757,29.20817,103.949326,"political"
NA,NA,NA,"OK","Jingyan, Leshan, Sichuan, China",758,29.651287,104.069726,"political"
NA,NA,NA,"OK","Jiajiang, Leshan, Sichuan, China",759,29.73763,103.571656,"political"
NA,NA,NA,"OK","Muchuan, Leshan, Sichuan, China",760,28.956647,103.902335,"political"
NA,NA,NA,"OK","Ebian, Leshan, Sichuan, China",761,29.230425,103.262048,"political"
NA,NA,NA,"OK","Mabian, Leshan, Sichuan, China",762,28.83552,103.546347,"political"
NA,NA,NA,"OK","Emeishan, Leshan, Sichuan, China",763,29.601198,103.484503,"political"
NA,NA,NA,"OK","Shunqing, Nanchong, Sichuan, China",764,30.796803,106.09245,"political"
NA,NA,NA,"OK","Gaoping, Nanchong, Sichuan, China",765,30.781623,106.118808,"political"
NA,NA,NA,"OK","Jialing, Nanchong, Sichuan, China",766,30.758823,106.071876,"political"
NA,NA,NA,"OK","Nanbu, Nanchong, Sichuan, China",767,31.347467,106.036584,"political"
NA,NA,NA,"OK","Yingshan, Nanchong, Sichuan, China",768,31.076579,106.565519,"political"
NA,NA,NA,"OK","Peng'an, Nanchong, Sichuan, China",769,31.028656,106.4122,"political"
NA,NA,NA,"OK","Yilong, Nanchong, Sichuan, China",770,31.271561,106.303042,"political"
NA,NA,NA,"OK","Xichong, Nanchong, Sichuan, China",771,30.995032,105.900818,"political"
NA,NA,NA,"OK","Langzhong, Nanchong, Sichuan, China",772,31.558356,106.005046,"political"
NA,NA,NA,"OK","Dongpo, Meishan, Sichuan, China",773,30.042324,103.831838,"political"
NA,NA,NA,"OK","Pengshan, Meishan, Sichuan, China",774,30.193056,103.872949,"political"
NA,NA,NA,"OK","Renshou, Meishan, Sichuan, China",775,29.99563,104.134081,"political"
NA,NA,NA,"OK","Hongya, Meishan, Sichuan, China",776,29.90489,103.372863,"political"
NA,NA,NA,"OK","Danling, Meishan, Sichuan, China",777,30.014448,103.512733,"political"
NA,NA,NA,"OK","Qingshen, Meishan, Sichuan, China",778,29.831357,103.846688,"political"
NA,NA,NA,"OK","Cuiping, Yibin, Sichuan, China",779,28.765689,104.620009,"political"
NA,NA,NA,"OK","Nanxi, Yibin, Sichuan, China",780,28.845626,104.969882,"political"
NA,NA,NA,"OK","Yibin, Sichuan, China",781,28.690045,104.533212,"political"
NA,NA,NA,"OK","Jiang'an, Yibin, Sichuan, China",782,28.723999,105.066943,"political"
NA,NA,NA,"OK","Changning, Yibin, Sichuan, China",783,28.582169,104.921174,"political"
NA,NA,NA,"OK","Gaoxian, Yibin, Sichuan, China",784,28.436166,104.517748,"political"
NA,NA,NA,"OK","Gongxian, Yibin, Sichuan, China",785,28.43863,104.709202,"political"
NA,NA,NA,"OK","Junlian, Yibin, Sichuan, China",786,28.16386,104.510988,"political"
NA,NA,NA,"OK","Xingwen, Yibin, Sichuan, China",787,28.303614,105.236325,"political"
NA,NA,NA,"OK","Pingshan, Yibin, Sichuan, China",788,28.828482,104.345974,"political"
NA,NA,NA,"OK","Guang'an, Sichuan, China",789,30.474003,106.641607,"political"
NA,NA,NA,"OK","Qianfeng, Guang'an, Sichuan, China",790,30.496299,106.893277,"political"
NA,NA,NA,"OK","Yuechi, Guang'an, Sichuan, China",791,30.537863,106.440114,"political"
NA,NA,NA,"OK","Wusheng, Guang'an, Sichuan, China",792,30.348772,106.295764,"political"
NA,NA,NA,"OK","Linshui, Guang'an, Sichuan, China",793,30.334768,106.93038,"political"
NA,NA,NA,"OK","Huaying, Guang'an, Sichuan, China",794,30.390188,106.7831,"political"
NA,NA,NA,"OK","Tongchuan, Dazhou, Sichuan, China",795,31.214724,107.504517,"political"
NA,NA,NA,"OK","Dachuan, Dazhou, Sichuan, China",796,31.196079,107.511843,"political"
NA,NA,NA,"OK","Xuanhan, Dazhou, Sichuan, China",797,31.353835,107.72719,"political"
NA,NA,NA,"OK","Kaijiang, Dazhou, Sichuan, China",798,31.082986,107.868736,"political"
NA,NA,NA,"OK","Dazhu, Dazhou, Sichuan, China",799,30.736266,107.204744,"political"
NA,NA,NA,"OK","Quxian, Dazhou, Sichuan, China",800,30.836659,106.972996,"political"
NA,NA,NA,"OK","Wanyuan, Dazhou, Sichuan, China",801,32.081631,108.034657,"political"
NA,NA,NA,"OK","Yucheng, Ya'an, Sichuan, China",802,30.005388,103.033111,"political"
NA,NA,NA,"OK","Mingshan, Ya'an, Sichuan, China",803,30.069954,103.109184,"political"
NA,NA,NA,"OK","Yingjing, Ya'an, Sichuan, China",804,29.792931,102.846737,"political"
NA,NA,NA,"OK","Hanyuan, Ya'an, Sichuan, China",805,29.344616,102.652483,"political"
NA,NA,NA,"OK","Shimian, Ya'an, Sichuan, China",806,29.227874,102.359462,"political"
NA,NA,NA,"OK","Tianquan, Ya'an, Sichuan, China",807,30.066712,102.758317,"political"
NA,NA,NA,"OK","Lushan, Ya'an, Sichuan, China",808,30.144083,102.92826,"political"
NA,NA,NA,"OK","Baoxing, Ya'an, Sichuan, China",809,30.368126,102.814531,"political"
NA,NA,NA,"OK","Bazhou, Bazhong, Sichuan, China",810,31.851478,106.768878,"political"
NA,NA,NA,"OK","Enyang, Bazhong, Sichuan, China",811,31.787186,106.654386,"political"
NA,NA,NA,"OK","Tongjiang, Bazhong, Sichuan, China",812,31.911705,107.245033,"political"
NA,NA,NA,"OK","Nanjiang, Bazhong, Sichuan, China",813,32.346589,106.828697,"political"
NA,NA,NA,"OK","Pingchang, Bazhong, Sichuan, China",814,31.560874,107.104008,"political"
NA,NA,NA,"OK","Yanjiang, Ziyang, Sichuan, China",815,30.108216,104.677091,"political"
NA,NA,NA,"OK","Anyue, Ziyang, Sichuan, China",816,30.097224,105.335738,"political"
NA,NA,NA,"OK","Lezhi, Ziyang, Sichuan, China",817,30.27608,105.0211,"political"
NA,NA,NA,"OK","Barkam, Aba, Sichuan, China",818,31.905693,102.20652,"political"
NA,NA,NA,"OK","Wenchuan, Aba, Sichuan, China",819,31.476822,103.590386,"political"
NA,NA,NA,"OK","Lixian, Aba, Sichuan, China",820,31.436473,103.166852,"political"
NA,NA,NA,"OK","Maoxian, Aba, Sichuan, China",821,31.681154,103.853522,"political"
NA,NA,NA,"OK","Songpan, Aba, Sichuan, China",822,32.655325,103.604698,"political"
NA,NA,NA,"OK","Jiuzhaigou, Aba, Sichuan, China",823,33.252056,104.243841,"political"
NA,NA,NA,"OK","Jinchuan, Aba, Sichuan, China",824,31.476277,102.063829,"political"
NA,NA,NA,"OK","Xiaojin, Aba, Sichuan, China",825,30.999016,102.363193,"political"
NA,NA,NA,"OK","Heishui, Aba, Sichuan, China",826,32.061895,102.990108,"political"
NA,NA,NA,"OK","Zamtang, Aba, Sichuan, China",827,32.265796,100.978526,"political"
NA,NA,NA,"OK","Aba, Sichuan, China",828,31.899413,102.224653,"locality"
NA,NA,NA,"OK","Zoige, Aba, Sichuan, China",829,33.575933,102.963725,"political"
NA,NA,NA,"OK","Hongyuan, Aba, Sichuan, China",830,32.790891,102.544405,"political"
NA,NA,NA,"OK","Kangding, Garze, Sichuan, China",831,29.998435,101.957145,"political"
NA,NA,NA,"OK","Luding, Garze, Sichuan, China",832,29.91416,102.234617,"political"
NA,NA,NA,"OK","Danba, Garze, Sichuan, China",833,30.878577,101.890358,"political"
NA,NA,NA,"OK","Jiulong, Garze, Sichuan, China",834,29.000347,101.507294,"political"
NA,NA,NA,"OK","Yajiang, Garze, Sichuan, China",835,30.031533,101.014425,"political"
NA,NA,NA,"OK","Dawu, Garze, Sichuan, China",836,30.979545,101.125237,"political"
NA,NA,NA,"OK","Luhuo, Garze, Sichuan, China",837,31.39179,100.676372,"political"
NA,NA,NA,"OK","Garze, Sichuan, China",838,30.04952,101.96231,"locality"
NA,NA,NA,"OK","Xinlong, Garze, Sichuan, China",839,30.939169,100.311368,"political"
NA,NA,NA,"OK","Dege, Garze, Sichuan, China",840,31.806118,98.580914,"political"
NA,NA,NA,"OK","Baiyu, Garze, Sichuan, China",841,31.209913,98.824182,"political"
NA,NA,NA,"OK","Shiqu, Garze, Sichuan, China",842,32.97896,98.102914,"political"
NA,NA,NA,"OK","Sertar, Garze, Sichuan, China",843,32.268129,100.332743,"political"
NA,NA,NA,"OK","Litang, Garze, Sichuan, China",844,29.996049,100.269817,"political"
NA,NA,NA,"OK","Batang, Garze, Sichuan, China",845,30.004677,99.110712,"political"
NA,NA,NA,"OK","Xiangcheng, Garze, Sichuan, China",846,28.931172,99.798435,"political"
NA,NA,NA,"OK","Daocheng, Garze, Sichuan, China",847,29.037007,100.298403,"political"
NA,NA,NA,"OK","Derong, Garze, Sichuan, China",848,28.713036,99.286335,"political"
NA,NA,NA,"OK","Xichang, Liangshan, Sichuan, China",849,27.894504,102.264449,"political"
NA,NA,NA,"OK","Muli, Liangshan, Sichuan, China",850,27.928835,101.280205,"political"
NA,NA,NA,"OK","Yanyuan, Liangshan, Sichuan, China",851,27.422645,101.509188,"political"
NA,NA,NA,"OK","Dechang, Liangshan, Sichuan, China",852,27.402839,102.17567,"political"
NA,NA,NA,"OK","Huili, Liangshan, Sichuan, China",853,26.655026,102.244683,"political"
NA,NA,NA,"OK","Huidong, Liangshan, Sichuan, China",854,26.634669,102.57796,"political"
NA,NA,NA,"OK","Ningnan, Liangshan, Sichuan, China",855,27.066308,102.759686,"political"
NA,NA,NA,"OK","Puge, Liangshan, Sichuan, China",856,27.376413,102.540901,"political"
NA,NA,NA,"OK","Butuo, Liangshan, Sichuan, China",857,27.706061,102.812061,"political"
NA,NA,NA,"OK","Jinyang, Liangshan, Sichuan, China",858,27.69686,103.248772,"political"
NA,NA,NA,"OK","Zhaojue, Liangshan, Sichuan, China",859,28.014087,102.842611,"political"
NA,NA,NA,"OK","Xide, Liangshan, Sichuan, China",860,28.306726,102.412518,"political"
NA,NA,NA,"OK","Mianning, Liangshan, Sichuan, China",861,28.549656,102.17701,"political"
NA,NA,NA,"OK","Yuexi, Liangshan, Sichuan, China",862,28.639801,102.50768,"political"
NA,NA,NA,"OK","Ganluo, Liangshan, Sichuan, China",863,28.966068,102.771748,"political"
NA,NA,NA,"OK","Meigu, Liangshan, Sichuan, China",864,28.32864,103.132179,"political"
NA,NA,NA,"OK","Leibo, Liangshan, Sichuan, China",865,28.262682,103.571696,"political"
NA,NA,NA,"OK","Nanming, Guiyang, Guizhou, China",866,26.567944,106.714374,"political"
NA,NA,NA,"OK","Yunyan, Guiyang, Guizhou, China",867,26.604594,106.724426,"political"
NA,NA,NA,"OK","Huaxi, Guiyang, Guizhou, China",868,26.409817,106.67026,"political"
NA,NA,NA,"OK","Wudang, Guiyang, Guizhou, China",869,26.630845,106.750625,"political"
NA,NA,NA,"OK","Baiyun, Guiyang, Guizhou, China",870,26.678561,106.623007,"political"
NA,NA,NA,"OK","Guanshanhu, Guiyang, Guizhou, China",871,26.60145,106.622453,"political"
NA,NA,NA,"OK","Kaiyang, Guiyang, Guizhou, China",872,27.057764,106.965089,"political"
NA,NA,NA,"OK","Xifeng, Guiyang, Guizhou, China",873,27.090479,106.740407,"political"
NA,NA,NA,"OK","Xiuwen, Guiyang, Guizhou, China",874,26.838926,106.592108,"political"
